quadrant	cells	gene	expression	x
WT_infected	MuscularisMacrophages	Arg1	4.09705498126353	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.37291210373626	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.4795817973915	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.36725517751429	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.01075340497422	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.95935160966945	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.68713276516638	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.9226597199135	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	1.51468461142726	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	0	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.35344672767835	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	5.02745211538171	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	2.49531340274041	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	2.14643367206788	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.12076025216187	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.48601964962886	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.23450078750035	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.45897062076641	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.25601554505341	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.61242510383898	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.27733197188718	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.45453319202977	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.16741476081593	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.40051006184563	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	2.87262351984196	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.87916591355151	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.64023619183443	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.96749275147251	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.40624671185276	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	0	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.29662416633516	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.39703844616812	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.95871897798196	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	5.39790547729006	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.35332505010174	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	0	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.70116544069573	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.44058304587865	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.62648158180289	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.67824661436512	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.78391556867275	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.52827004002877	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.22891340237751	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.67843142949781	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	5.43054108635921	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.98862919234319	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.2468470639853	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	1.31700870672937	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	5.11540668541812	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.15458604464312	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	2.38102198159111	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.91620749798204	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	5.0558735784969	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	2.97828792454557	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.50776372711114	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	1.91781589357103	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.33383527869704	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	2.59119266296677	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.82800573798255	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	0	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.73121049185325	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.91346652676693	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.01363738262826	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	0	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	2.96933867708629	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.95087309244339	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.59528102312896	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.67730870392831	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	5.20371077609712	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.69233920820872	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.65215187476341	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.52208536118316	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	5.18053777806433	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.30802524974274	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.74163990992876	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.26215399713012	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	2.34055763601741	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.55604624026016	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.8184718703176	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	2.70682735233434	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.15527836938377	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.94618428722208	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.93128112461948	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	2.89182107917447	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.38371648189296	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.30196832927989	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.61294386105214	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.98053644812211	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.83900922082827	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	4.16738398302135	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.11478229717614	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	0	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.45563291428884	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.66428366782166	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	2.15647049683684	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.37136759455771	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	5.25974754083922	Arg1 MuscularisMacrophages WT_infected
WT_infected	MuscularisMacrophages	Arg1	3.80568521141255	Arg1 MuscularisMacrophages WT_infected
