quadrant	cells	gene	expression	x
WT_uninfected	Mesothelial	Msln	3.28585186816951	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	2.33798837662004	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	3.40523924814299	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	2.84082905916984	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	2.15642545598554	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	3.19454275354645	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	3.30632474575881	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	3.21517126924949	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	0	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	3.70252940336567	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	0	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	3.52512383603532	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	3.41259725711659	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	3.70340585544391	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	3.33376520524933	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	3.13406055507016	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	3.46835261935808	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	3.15103579348587	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	3.52419133074982	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	3.08584021960426	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	3.54344740224681	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	3.49102274957287	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	4.03426086220602	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	3.78728166304111	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	0	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	3.38772927232754	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	3.60187252752098	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	3.36786865733799	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	3.51878105761878	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	3.69386355401575	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	3.32842214219081	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	3.94026592590916	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	3.04072087450608	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	3.48551744669251	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	0	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	2.95752439281292	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	2.86941136969953	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	2.83983514002605	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	2.54235776083478	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	2.62927434419901	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	3.13305551925403	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	0	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	3.42685313134653	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	2.65751737098333	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	3.58762769090319	Msln Mesothelial WT_uninfected
WT_uninfected	Mesothelial	Msln	0	Msln Mesothelial WT_uninfected
