UMAP_1	UMAP_2	genotype
-8.90652006429061	2.56790552374645	WT
-2.2392119721733	-8.35181894067006	WT
-8.48670118611678	2.14423260924144	WT
-8.43645208638534	2.99160776373668	WT
-7.60583465855941	1.46836600539013	WT
-8.99350374501571	1.02367482420726	WT
-2.6093394116722	-7.65446080926136	WT
-8.06741922658309	2.89503345724865	WT
-8.46612947743759	2.75887665983959	WT
-2.61332457822189	-7.86049546960072	WT
-7.28287285130844	3.29585395094677	WT
-2.47150247853622	-8.60444345238881	WT
-2.53601830762252	-7.51574887994007	WT
-9.35228842061385	1.23524878260418	WT
-7.21953218739852	3.39202413794323	WT
-8.69045656483993	0.778754212825734	WT
-8.29006689351425	3.81273708578869	WT
-8.49273794453964	1.14049718615337	WT
-7.99836700719222	2.74977550741954	WT
-7.93931549352035	3.33380637404247	WT
-7.56256645482406	2.02788720366283	WT
-3.42791121762618	-8.42345800164418	WT
-9.63303392690048	1.381874301403	WT
-7.8468791798912	2.58072934386058	WT
-8.46093004506454	2.25018296477123	WT
-6.89575212758407	2.80610118147655	WT
-8.30910414021835	0.954309799640614	WT
-8.44385450642928	3.89780483481212	WT
-7.53886240285262	2.33164248701854	WT
-8.66020983022079	1.31313727137371	WT
-2.34091108601913	-7.60991229775624	WT
-7.73425691884384	3.66983566519542	WT
-9.60388105672225	1.78737173315807	WT
-8.08018987935409	3.30599031683727	WT
-8.23282926839217	2.06006202933117	WT
-7.88826292317733	1.1641659521751	WT
-7.00080555241928	4.20625314947887	WT
-2.78395860951766	-7.57072295907215	WT
-7.86898296635971	3.84999523398204	WT
-8.34180849355087	1.61140296694561	WT
-9.46282785695419	1.43673060175701	WT
-9.25974005025253	1.19474277731701	WT
-6.74983661931381	3.85926304098888	WT
-2.00097947877273	-7.77168311837391	WT
-1.90611952107772	-8.29741468194203	WT
-7.65556209843978	2.4710382008247	WT
-9.07538240712509	1.32498798605724	WT
-9.30976026814803	1.41367588278576	WT
-2.93331902783737	-7.78728379967884	WT
-2.69490903180465	-8.73814573052601	WT
-2.77280801099166	-7.60144796136097	WT
-6.75658577245101	3.9613500618629	WT
-8.60235708516464	1.81902632948681	WT
-7.26334350865707	2.42081723448558	WT
-7.25730675023422	4.22748670813366	WT
-7.55728548329696	2.45790491339489	WT
-8.17179935735092	2.54806719061657	WT
-6.59947603505477	3.55083761450573	WT
-8.97642534535751	1.5989734911613	WT
-9.14158075612411	0.996615149944264	WT
-6.92166250508651	3.3505593323402	WT
-8.57955759328231	2.53343281981273	WT
-6.82945745747909	3.44023523566051	WT
-8.68162458699569	1.72722587820812	WT
-2.63702672284469	-7.77889671090321	WT
-3.73034709256515	-7.47798528435902	WT
-6.92579334538803	3.97128925558849	WT
-6.92491215031967	2.46622739073558	WT
-6.59861200612411	3.33565244910045	WT
-7.88032453816757	2.39497075316234	WT
-8.73102205556259	0.633994021385151	WT
-8.97105901997909	1.43673763510509	WT
-9.36987989705428	1.7308448338203	WT
-7.83927219670638	2.97835240599437	WT
-2.42371409695968	-7.72916593316273	WT
-3.23320740025863	-7.3845652556725	WT
-7.90956657689437	1.84354601141735	WT
-8.54513090413436	3.43842516180797	WT
-2.45861905377731	-7.95899286034779	WT
-8.84021013539657	1.84853968855663	WT
-3.50107711118087	-7.530767819912	WT
-6.94550770085678	2.74302492377086	WT
-7.53792684834823	2.60263738867565	WT
-6.6514388875328	3.54366097685619	WT
-6.91955869954452	4.0072222733192	WT
-2.23037331860885	-8.20272674325184	WT
-8.20196646016464	3.46389017340465	WT
-2.99187343877181	-8.31192102196888	WT
-2.16305571359023	-8.86346044305043	WT
-7.46924894612655	1.78312025305553	WT
-2.0203661279045	-7.89567651513295	WT
-9.51996725362167	1.75692019697948	WT
-8.83022993367538	0.929600455730397	WT
-3.816461975988	-7.5024827933617	WT
-7.05128114980087	4.01096019980236	WT
-8.11750429433212	3.10455403563305	WT
-7.86812990468368	3.75395879980846	WT
-2.95310300153121	-8.53904428246693	WT
-8.0929238156639	2.53482136961742	WT
-3.74755948346481	-7.66972627404408	WT
-7.78357237141952	2.87089357611461	WT
-6.88465803426132	3.62789378401561	WT
-3.95991605084762	-7.69993295434193	WT
-7.26580827992782	3.65655241247936	WT
-9.61728018086776	1.31430468794628	WT
-3.57293384831771	-7.47378005746083	WT
-8.37298124593124	3.03573379751964	WT
-3.3144985989891	-7.87185897591786	WT
-7.82606285374984	1.10987828013225	WT
-3.86053102773055	-8.77799787286	WT
-9.32002085011825	1.51419816252514	WT
-8.64213579457626	2.7761283898048	WT
-7.31887167256698	3.76705274817272	WT
-8.80204504292831	1.45722875830455	WT
-2.17454605859146	-8.35856809380726	WT
-7.69404810231552	3.2182236694984	WT
-9.1172420338951	1.7670939945869	WT
-3.68856161397323	-9.44166459801869	WT
-7.79092901509628	1.48799846407695	WT
-7.33136909764633	1.63119588133617	WT
-7.40989702504501	3.47381601568981	WT
-3.52039998334274	-8.29863061669545	WT
-8.12085693639144	3.61186347243114	WT
-6.86492222112045	4.09896621939464	WT
-2.92625802319869	-7.46547355416493	WT
-8.6323205785118	1.47496936556621	WT
-6.61164444249496	3.57310137984081	WT
-9.38667600911483	1.23670373198314	WT
-3.16796963971481	-8.53493203881459	WT
-7.19943016332015	2.65136609312816	WT
-8.91664999287948	1.26398382422252	WT
-6.51780050557479	3.53679785963817	WT
-8.55910414021835	1.58179161783977	WT
-1.95366054337844	-8.35921277764515	WT
-7.69223135274276	2.58296118017955	WT
-8.18631475728378	3.05829773184581	WT
-2.8689419583641	-7.53499831917958	WT
-8.36705129903182	1.74941239592357	WT
-6.82444685262069	3.20952329870983	WT
-7.80616873067245	2.66510043379589	WT
-8.9981710271202	2.01939020392223	WT
-7.68043297093734	1.64001593825145	WT
-9.70642679494247	1.28663454291149	WT
-7.80702656072006	3.18835172888561	WT
-3.28653281491622	-8.44294824364857	WT
-7.41561859410629	1.46216736075206	WT
-8.01586597722396	2.21924028631969	WT
-3.63941853803024	-7.31309976342396	WT
-8.16772335332259	2.81057343718334	WT
-2.79084270757064	-8.04255904916005	WT
-8.10760467809066	2.36413512465282	WT
-8.97134607594833	1.88234124419017	WT
-7.58827656072006	4.1744552635841	WT
-8.99992483418807	1.66615138289257	WT
-7.44699924748763	1.80334506270214	WT
-8.09396475118026	2.68313441511913	WT
-4.33938139241561	-10.0893954253502	WT
-8.09128349583968	2.07201276060863	WT
-7.48061960500106	2.9487141155891	WT
-7.51426618855819	1.60810313460155	WT
-2.9506856755577	-8.19987048867421	WT
-8.33614939015731	2.15711484190746	WT
-2.20184832375869	-7.87579812768177	WT
-7.67165153783187	2.60011134383007	WT
-3.63536041539535	-7.33444299462513	WT
-9.63411730092391	1.90648017164989	WT
-7.86224716466293	3.74613199469371	WT
-2.05386167329177	-8.30637349847035	WT
-7.08813827794418	2.53832016226574	WT
-9.30050771993026	1.06076297995372	WT
-7.08034771245346	3.9223423981361	WT
-2.09543913167343	-8.73149385216908	WT
-3.06513469975814	-7.53143968346791	WT
-8.99678533833846	3.19894490477367	WT
-7.93097179692611	2.7513571762733	WT
-2.74245470326766	-7.81008376839833	WT
-3.69488852780685	-7.33513679269032	WT
-7.37415045064315	2.82200989958568	WT
-3.13705914777145	-7.81372060540394	WT
-8.11990564626083	3.68063125845714	WT
-7.36861294072494	3.06740937468334	WT
-7.70283811848983	3.74419174429699	WT
-8.25450723927841	2.24575815436168	WT
-8.39913576405868	2.87459240195079	WT
-7.81982773106918	1.97432933089061	WT
-3.54789512914047	-7.59706010583119	WT
-8.29735201161727	3.76897678610607	WT
-7.03121298116073	3.87036571738048	WT
-2.63855117123947	-7.37566270592884	WT
-8.97526377004012	0.712106802432972	WT
-8.28647249501571	3.2876509213142	WT
-2.90358608525619	-9.8390044188805	WT
-9.00506227773055	0.926517107456166	WT
-7.69148510259017	3.19418869253917	WT
-7.42064541142806	2.18546400305553	WT
-7.71198957723007	3.90722522970958	WT
-7.22837942403182	3.23589644667431	WT
-4.20639746945724	-9.56475057366566	WT
-2.66785662930831	-7.9445542311974	WT
-7.53247707646713	3.76531181570812	WT
-8.128873045858	2.09109101530834	WT
-9.08234995168075	0.723909356563527	WT
-2.80816381734237	-7.80606927636341	WT
-2.62586849492416	-8.25296392205433	WT
-6.85618751805648	4.18068371054455	WT
-9.30893438619003	1.04413447615429	WT
-7.8680087880455	2.62704644438549	WT
-2.1778175191246	-8.36440458062367	WT
-9.59133070271835	1.6827491306953	WT
-8.66702192586288	1.20311734911724	WT
-3.74454968732223	-8.54799165490345	WT
-3.05316036504135	-7.85130109551625	WT
-8.93201177876815	2.0925870918922	WT
-3.45776360791549	-7.5550016379662	WT
-7.41951530736312	2.44188866850658	WT
-8.89140241902694	0.90624687907024	WT
-6.67399996083602	3.64296875235363	WT
-8.75229090016708	0.777974226444203	WT
-3.05805342954025	-8.36342134240345	WT
-8.82666700642928	1.12088141676708	WT
-8.74296301167831	1.85505042311474	WT
-6.82085912984237	4.1451526665382	WT
-2.67833059590682	-8.75000562432484	WT
-7.13456314366683	4.17479524847789	WT
-8.17871206563339	2.39927516218944	WT
-9.42668169301376	1.19377217528148	WT
-7.24328439992294	2.49191007849498	WT
-8.48586672108993	3.32241020437999	WT
1.46758145529404	2.45335660216137	WT
-8.06754272740707	1.95604834791942	WT
-3.17734044354781	-7.55248441460804	WT
-8.42229765218124	2.73236046072765	WT
-8.24173849385604	3.65152559515758	WT
-9.0663091496788	0.969212629764515	WT
-7.72632091801986	2.20758733984752	WT
-3.66458791058883	-7.47503652337269	WT
-2.22875541013107	-8.54996099236683	WT
-2.64975970548019	-7.66550674203114	WT
-8.26935118001327	3.16880188223644	WT
-4.29495161336288	-9.94347181084828	WT
-7.79731195729598	1.19154260393901	WT
-4.06309049886093	-9.17482843163685	WT
-9.7142297581993	1.30506954428478	WT
-9.01674574178085	1.53015992876812	WT
-8.88893812459335	1.231563546627	WT
-2.12093346875533	-7.87188567879872	WT
-6.88631122868881	-6.91239442589955	KO
-6.82816141408309	2.62924275633617	KO
-9.78813093465194	1.99181804892345	KO
-4.1098608331047	-8.01676263573841	KO
-6.99620455067977	-6.63476218941883	KO
-9.43604486745223	1.6773530029945	KO
-3.31143825810775	-8.62958993676381	KO
-4.69515627187118	-8.26574601891713	KO
-9.32926100056991	1.71503195997997	KO
-3.46203583043441	-8.07834186318592	KO
-4.47327869695053	-8.97645177605824	KO
-9.04950063985214	3.12547216650768	KO
-4.22022980016097	-8.42759408715443	KO
-3.26653164189681	-9.53502835992054	KO
-7.61830585759506	1.53119514223858	KO
-7.11875742238387	1.79345903631969	KO
-4.13458317082748	-8.87591066125111	KO
-4.42922848027572	-8.47489537957386	KO
-4.23839014333114	-7.88749732735829	KO
-3.12470358174667	-9.66374387505726	KO
-4.17718594830856	-9.45648374322132	KO
-2.69001358311996	-9.04168691399769	KO
-9.02997606557235	2.16080603834911	KO
-6.71404426854476	-7.03956022027211	KO
-9.2974178151451	1.9747003101997	KO
-9.39287107747421	3.51905951735302	KO
-3.69456308644637	-9.18963517907338	KO
-3.76260393422469	-8.50480355981068	KO
-9.08926981252059	3.67567072150036	KO
-8.99147623341903	3.74866209265514	KO
-8.81248110097274	3.80970773932262	KO
-3.28719347279891	-8.47570218804554	KO
-4.4081208066307	-8.37746896508412	KO
-7.35703438084945	2.11509118315502	KO
-3.66168492596969	-9.59940805199818	KO
-3.25557702344283	-9.31438722375111	KO
-7.12552660268173	-6.72589292290882	KO
-7.90335005086288	1.38120970961376	KO
-4.4485751942955	-8.51056089165882	KO
-9.0476266698204	2.91694078680797	KO
-8.10621708196029	3.97817478415294	KO
-2.37841122907028	-9.29856195214466	KO
-8.72737139027938	3.66245422598644	KO
-9.3786813573204	1.87020836111828	KO
-2.91657274525985	-9.83340444329457	KO
-9.05952661794051	3.02308616873546	KO
-4.32359045308456	-8.38416185143666	KO
-2.22292607587203	-8.72632589104847	KO
-6.74428528111801	-6.89882316353993	KO
-3.94015949529037	-9.29235925439076	KO
-6.71386068623886	-7.22319688561634	KO
-8.99980371754989	3.89364156958385	KO
-2.79324525159225	-9.6916998839684	KO
-6.96810692113265	2.37528381583019	KO
-3.85099404614791	-9.85398568871693	KO
-5.0499779538475	-7.78261842492298	KO
-4.54509847920761	-8.05168666604237	KO
-4.57922189992294	-8.35951890710072	KO
-8.54259413045272	3.44131837126537	KO
-9.50492304128036	2.17647752997203	KO
-9.37989157002792	2.95969615217968	KO
-8.82177179616317	3.19998917815014	KO
-4.1597875909172	-10.0856856322594	KO
-9.33537596028671	1.82336316344066	KO
-2.5827726678215	-8.87407769921498	KO
-4.34081428807601	-8.1244014716454	KO
-3.50928252499923	-8.116141698391	KO
-6.96389406483993	4.1833869003944	KO
-8.90404051106796	2.65042696234508	KO
-3.97732132237777	-8.98648442986683	KO
-9.16160219472274	3.5371716999702	KO
-9.07477587025985	3.8140922569923	KO
-7.05752437871322	2.03424058195873	KO
-4.37498396199569	-10.098346612484	KO
-3.51326411527023	-9.17395200494007	KO
-2.98634999554977	-9.38580312493519	KO
-6.55478208821639	-6.93462934258656	KO
-3.82075303357467	-9.69816674950795	KO
-3.37185662549362	-9.18138494256215	KO
-3.22634022992477	-9.63817014458851	KO
-2.02331822675094	-8.53100862267689	KO
-4.91329067509994	-7.80229367974476	KO
-4.05758326810226	-9.10235585931019	KO
-2.84510463040695	-9.04524793389515	KO
-4.36593883794174	-8.70894994500355	KO
-2.95687621396407	-8.06793632271962	KO
-6.83571069997177	-6.8581956839867	KO
-8.93722074788436	3.94457922217174	KO
-4.10071986478195	-10.0733136153527	KO
-8.99676149648055	3.58835182425304	KO
-4.37757175725326	-9.95336999657826	KO
-4.01017635625228	-7.47671308282093	KO
-3.80716913503036	-8.01057662728505	KO
-4.31531446736679	-7.88757076028065	KO
-3.41587441724166	-9.16729535821156	KO
-8.75484674733505	4.00805340048595	KO
-4.38689726155624	-10.1150654769249	KO
-3.28904050153121	-9.48016252282338	KO
-6.8938819722496	-7.12266196969227	KO
-6.54536073964462	-6.85671510461048	KO
-3.60044139188156	-9.25937261346058	KO
-4.26741998952255	-9.9458855605431	KO
-6.84006470006332	-7.32411374810414	KO
-8.88014429372176	3.51091466185375	KO
-3.54294746678695	-7.99745549920277	KO
-3.95572059911117	-8.41308488610463	KO
-3.72794001859054	-9.32227220299916	KO
-7.18383615773544	-7.13170757058338	KO
-8.88583582204208	3.4951704525642	KO
-7.04162948888168	-6.91502942803578	KO
-4.09859340947494	-9.78636159661488	KO
-4.35426777165756	-10.1324423766442	KO
-5.04493444722518	-7.85241975548939	KO
-3.888323719915	-7.76880779030995	KO
-4.94574611943588	-7.98533286812977	KO
-8.18527525227889	1.80468402144237	KO
-4.77759855550155	-7.77856054070668	KO
-9.01294630330428	3.82403955694957	KO
-9.34286134999618	2.31326542135997	KO
-4.27416103642806	-8.82476033929066	KO
-6.61466043752059	-7.27148284676747	KO
-4.47350471776351	-8.32980575326161	KO
-3.82968633931503	-8.38196744683461	KO
-9.08539789479598	3.64815149542614	KO
-3.81690138142928	-7.63034667733387	KO
-8.19360988896713	0.837283947437245	KO
-2.61750572484359	-9.57441701653675	KO
-6.77057665150985	-7.28299464944081	KO
-7.13133543294296	-6.59879245522694	KO
-4.13477199834213	-9.84968557122425	KO
-9.04941099446639	3.65414915320202	KO
-9.08912294667587	2.697667934864	KO
-3.83628671925887	-8.97123899224476	KO
-2.39091842931136	-9.3886574721642	KO
-3.76438301366195	-9.02297868493275	KO
-6.59631031316146	-6.94700279000477	KO
-6.92773359578475	-6.88818540337757	KO
-2.94906252187118	-9.65700616601185	KO
-2.61373322766647	-8.78410424950795	KO
-7.28950708669052	-6.66621818307118	KO
-9.55122011464462	2.15214858290477	KO
-9.11924856465682	3.72317228552623	KO
-2.44626253407821	-8.72830571892933	KO
-8.07072466176376	0.995985009639698	KO
-3.61578195851669	-8.91238107445912	KO
-4.14842742246017	-9.00839605096058	KO
-9.18880766194686	3.66414127585216	KO
-2.87541716855392	-9.78178014519886	KO
-3.57679789822921	-9.11661042931752	KO
-6.23631113332137	-7.37052001717762	KO
-3.73376696866378	-7.61114778283314	KO
-7.00612085622177	-6.72049655678944	KO
-3.62158292096481	-9.5840863204308	KO
-4.48586433690414	-7.55910720589833	KO
-3.4455074624382	-9.63361825707631	KO
-7.22786348622665	-6.68999757531361	KO
-6.62936418813095	3.47587404486461	KO
-4.89603393834457	-8.04167928460316	KO
-9.71731107991561	1.75963888403698	KO
-7.1199619130455	-6.59909000161366	KO
-8.9310323552452	3.8422471069984	KO
-6.64443510335311	-6.66741361382679	KO
-9.80323427480087	1.88922462698742	KO
-4.49128406804428	-9.78716554406361	KO
-3.91237967770919	-7.79462709191517	KO
-4.48385923665389	-8.12038745644764	KO
-4.46053522389755	-8.30385913613514	KO
-2.54151027959213	-9.42374505761341	KO
-7.129605467733	-6.76566352608876	KO
-6.73057382863387	-6.84147157433705	KO
-7.29358738225326	-6.66523208382801	KO
-2.47155803006515	-9.21044244530873	KO
-3.86809247296676	-8.13274945977406	KO
-4.86371200841293	-7.81009425881581	KO
-3.34852641385421	-9.48708238366322	KO
-3.38429063123092	-8.39915170434193	KO
-9.02882498067245	3.90040121313854	KO
-3.55590813916549	-9.67789640191273	KO
-8.88421839040145	3.37706575629039	KO
-9.13769453328475	3.83048830267711	KO
-9.32267778676376	2.41141185995861	KO
-3.83059304517135	-9.099211595089	KO
-4.25061672490463	-8.67260732415394	KO
-3.98385399144515	-8.78298463586049	KO
-6.90863817494735	-7.30383624795155	KO
-6.26773041051254	-7.32492055657582	KO
-3.10610979359969	-9.67201127770619	KO
-6.84571331303939	3.09439525839611	KO
-2.42807501119003	-7.59880485299305	KO
-2.12173991959915	-8.6813591933556	KO
-4.29002588551864	-8.80744066003041	KO
-3.81101649564132	-7.45329942467884	KO
-6.58254116338119	3.85364494559093	KO
-4.51016634267196	-9.80232610467152	KO
-3.64152997296676	-7.86976136925892	KO
-7.36505764287338	-6.60298957589344	KO
-7.27606361668929	-6.80200185540394	KO
-2.11083691876754	-8.55065717461781	KO
-3.46237295430526	-9.13317575219349	KO
-4.17016833585128	-8.97736921075062	KO
-6.80474012654647	-6.76587190392689	KO
-3.01586406987533	-9.75103177788929	KO
-6.82364862721786	-7.30422630074696	KO
-3.95165603917465	-9.83585443261341	KO
-2.59262793820724	-9.44470968011097	KO
-4.07214468282089	-7.63319530251698	KO
-3.11227196019515	-9.33452787163929	KO
-3.97115224164352	-9.20520105126576	KO
-8.94935339253768	3.86919746634288	KO
-9.04229563039169	3.10012231108471	KO
-6.99316948216781	-6.90460242989735	KO
-6.86361521046981	2.39396748778148	KO
-5.03516643803939	-8.04215612176136	KO
-4.84468286794052	-7.71356572869496	KO
-4.9992024258934	-7.98668184045033	KO
-4.07374017995223	-9.10150899651722	KO
-3.15427559178695	-8.07478751900868	KO
-5.9838797406517	-7.48730935815052	KO
-9.3241044835411	3.40264306303783	KO
-6.70528095525131	-7.10302057030873	KO
-2.55528276723251	-8.34902372124867	KO
-6.45273607533798	-7.04078616860585	KO
-3.20271533292159	-8.76990403893666	KO
-3.97835772794113	-9.45204248192982	KO
-2.68053549092636	-9.42459573510365	KO
-4.285291846212	-7.94609679940419	KO
-5.26728170674667	-7.83070983651356	KO
-8.72442262929305	3.38136587378307	KO
-6.89839571278915	-6.61720313790516	KO
-2.6445664719902	-9.12543096306996	KO
-4.29764240544662	-8.30367221596913	KO
-2.67958730023727	-8.74842252495961	KO
-4.11028307240829	-9.55934896233754	KO
-2.95845835965499	-8.31915702584462	KO
-2.04841988843307	-8.55422677758412	KO
-2.46829527181014	-9.38482751610951	KO
-8.79365175526962	3.69453535315319	KO
-6.70521658223495	-7.20446958306507	KO
-8.95746057790145	3.82220850226207	KO
-4.41736906331405	-9.47108163598256	KO
-8.99441355031356	3.86666164633556	KO
-7.02244442265853	-7.02820529702381	KO
-3.61514919560775	-8.64657106164174	KO
-3.47605222028121	-9.13564004662709	KO
-7.19700926106796	-6.55725421670155	KO
-2.48752325337753	-9.20478906396107	KO
-4.94839924138412	-7.83405294182972	KO
-3.54424064916	-8.50482167962269	KO
-9.72880190175399	1.85715780493541	KO
-8.91235750478134	3.5593040966682	KO
-4.43355243962631	-8.18945970299916	KO
-7.7065450505577	1.87325845000072	KO
-4.91147630971298	-7.78725995782093	KO
-7.34235780995712	1.73222241637035	KO
-6.923400099691	-7.14403285744862	KO
-4.14015692036971	-9.07653131249623	KO
-3.89763587277755	-8.35419215920643	KO
-7.28609913152084	-6.92728366616444	KO
-6.84752481740341	-7.17710103753285	KO
-2.23342626851425	-9.04589261773304	KO
-4.04766529363021	-9.87265767815785	KO
-2.5272020654045	-7.95703592065052	KO
-7.18952101033554	4.0079809212379	KO
-7.18414705556259	-6.58661069634632	KO
-9.04374903004989	3.91900167700573	KO
-3.75675004285201	-9.60169591668324	KO
-4.22790067952499	-10.0254706359215	KO
-3.99753802579269	-8.62573232415394	KO
-9.31541555684432	2.57131753203197	KO
-7.34486168187484	-6.81552686455921	KO
-7.99900549214706	3.90336284872814	KO
-6.17414491933212	-7.45408954384999	KO
-6.89671772282943	-7.30660953286366	KO
-7.39004247945175	1.85585031744762	KO
-7.09023588460311	-7.0711034751244	KO
-3.70738619130477	-7.71578111413197	KO
-6.8500325040184	-7.11939801934437	KO
-9.12773721974716	3.65892706152721	KO
-3.26544183057174	-8.14040126565174	KO
-3.80939262669906	-9.61106004479603	KO
-3.73863452237472	-9.05447091820912	KO
-9.74760645192489	1.70906100508495	KO
-7.15285795491561	-6.55625667336659	KO
-6.48163574498519	-6.98077239754872	KO
-4.39076488774642	-7.53259362939076	KO
-4.48983782094345	-8.15050449135975	KO
-4.54403513234481	-7.70640172723011	KO
-3.75029223721847	-9.51310338738636	KO
-7.25937145512924	-6.62964668038563	KO
-9.60676496785507	1.96740923163219	KO
-7.01231163304672	-6.78756513360218	KO
-2.20494013589248	-8.60632219079213	KO
-4.41641634267196	-8.0678714728661	KO
-6.86703890126571	-6.59534253838734	KO
-7.2069112614952	-6.73584069970326	KO
-2.1999784068428	-8.93826570275502	KO
-4.25697296422347	-10.0346449828453	KO
-3.41911500256881	-7.89306726220326	KO
-3.29604023259506	-9.65862169030384	KO
-4.44560116093978	-7.95728053811268	KO
-2.97060316365585	-9.51745881798939	KO
-8.79291361134872	3.80819711920543	KO
-4.46879690450057	-9.54802694085316	KO
-2.31544726651534	-9.04977502587513	KO
-3.70498150151595	-9.54569043877797	KO
-4.30008047383651	-9.50500669244007	KO
-7.28617018025741	2.5786140942268	KO
-9.08215635579452	3.87494526144786	KO
-5.12831276219711	-7.84519519570545	KO
-4.19790046971664	-9.02972306969838	KO
-3.43992965978011	-9.16178884270863	KO
-7.00827949803695	-7.08611430886463	KO
-9.66226690572128	1.80031762358471	KO
-3.16043465894088	-8.12428560021595	KO
-3.67583411496505	-9.08834256890492	KO
-3.94526880544052	-8.15346851113514	KO
-3.76286547940597	-8.9078110671349	KO
-3.65879028600082	-9.16868772271351	KO
-2.98350446980819	-9.25060357812123	KO
-3.4233259515129	-8.36247720483021	KO
-3.92827504437789	-8.62206258538441	KO
-3.46044629376754	-9.63049497369007	KO
-7.24812238973007	-6.91164340737538	KO
-4.04707568448409	-8.74340333703236	KO
-8.44717520039901	2.58408723112865	KO
-3.97020118993148	-8.08365430596547	KO
-3.3657988862358	-8.00367250207142	KO
-7.73128240865096	1.78519282576366	KO
