quadrant	cells	gene	expression	x
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0.582223564098183	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0.457198834125825	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0.678046837436725	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
WT_uninfected	MuscularisMacrophages	Retnla	0	Retnla MuscularisMacrophages WT_uninfected
